"Time","Gen 1&2&3","Gen 4,5","PV","Wind"
2023-01-27 03:00:00,0,0,0,-9.20
2023-01-27 04:00:00,0,0,0,-9.20
2023-01-27 05:00:00,0,0,0,-9.13
2023-01-27 06:00:00,0,0,0,-5.07
2023-01-27 07:00:00,0,0,0.124,208
2023-01-27 08:00:00,0,0,4.17,215
2023-01-27 09:00:00,0,0,15.1,215
2023-01-27 10:00:00,0,0,24.8,213
2023-01-27 11:00:00,0,0,29.5,214
2023-01-27 12:00:00,0,0,30.1,211
2023-01-27 13:00:00,0,0,5.09,204
2023-01-27 14:00:00,0,0,0,205
2023-01-27 15:00:00,0,0,0,224
2023-01-27 16:00:00,0,0,0,230
2023-01-27 17:00:00,0,0,0,268
2023-01-27 18:00:00,0,0,0,163
2023-01-27 19:00:00,0,0,0,126
2023-01-27 20:00:00,0,0,0,126
2023-01-27 21:00:00,0,0,0,118
2023-01-27 22:00:00,0,0,0,213
2023-01-27 23:00:00,0,0,0,125
2023-01-28 00:00:00,0,0,0,87.7
2023-01-28 01:00:00,0,0,0,136
2023-01-28 02:00:00,0,0,0,66.2
2023-01-28 03:00:00,0,0,0,-9.03
2023-01-28 04:00:00,0,0,0,-9.12
2023-01-28 05:00:00,0,0,0,-9.13
2023-01-28 06:00:00,0,0,0.158,-8.56
2023-01-28 07:00:00,0,0,3.02,134
2023-01-28 08:00:00,0,0,3.45,207
2023-01-28 09:00:00,0,0,154,60.3
2023-01-28 10:00:00,0,0,230,-9.18
2023-01-28 11:00:00,0,0,231,-9.17
2023-01-28 12:00:00,0,0,231,-8.66
2023-01-28 13:00:00,0,0,232,-8.37
2023-01-28 14:00:00,0,0,229,-8.43
2023-01-28 15:00:00,0,0,181,-8.33
2023-01-28 16:00:00,0,0,60.1,105
2023-01-28 17:00:00,0,0,0.505,273
2023-01-28 18:00:00,0,0,0,291
2023-01-28 19:00:00,0,0,0,198
2023-01-28 20:00:00,0,0,0,136
2023-01-28 21:00:00,0,0,0,120
2023-01-28 22:00:00,0,0,0,188
2023-01-28 23:00:00,0,0,0,174
2023-01-29 00:00:00,0,0,0,87.6
2023-01-29 01:00:00,0,0,0,102
2023-01-29 02:00:00,0,0,0,114
2023-01-29 03:00:00,0,0,0,67.9
2023-01-29 04:00:00,0,0,0,67.7
2023-01-29 05:00:00,0,0,0,100
2023-01-29 06:00:00,0,0,0,195
2023-01-29 07:00:00,0,0,0,192
2023-01-29 08:00:00,0,0,88.3,-8.57
2023-01-29 09:00:00,0,0,96.3,-9.22
2023-01-29 10:00:00,0,0,108,-9.30
2023-01-29 11:00:00,0,0,220,-9.22
2023-01-29 12:00:00,0,0,141,-9.26
2023-01-29 13:00:00,0,0,213,-8.70
2023-01-29 14:00:00,0,0,200,-8.37
2023-01-29 15:00:00,0,0,171,-8.49
2023-01-29 16:00:00,0,0,58.2,6.66
2023-01-29 17:00:00,0,0,0,78.8
2023-01-29 18:00:00,0,0,0,91.7
2023-01-29 19:00:00,0,0,0,91.4
2023-01-29 20:00:00,0,0,0,63.1
2023-01-29 21:00:00,0,0,0,46.6
2023-01-29 22:00:00,0,47.8,0,28.3
2023-01-29 23:00:00,0,161,0,-9.15
2023-01-30 00:00:00,0,151,0,-9.22
2023-01-30 01:00:00,0,140,0,-9.13
2023-01-30 02:00:00,0,132,0,-9.19
2023-01-30 03:00:00,0,130,0,-8.34
2023-01-30 04:00:00,0,135,0,-8.23
2023-01-30 05:00:00,0,151,0,-8.17
2023-01-30 06:00:00,0,162,0,-8.18
2023-01-30 07:00:00,0,11.5,67.8,166
2023-01-30 08:00:00,0,0,161,170
2023-01-30 09:00:00,0,0,224,79.1
2023-01-30 10:00:00,0,0,284,-9.29
2023-01-30 11:00:00,0,0,248,-9.36
2023-01-30 12:00:00,0,0,242,-9.49
2023-01-30 13:00:00,0,0,252,-9.33
2023-01-30 14:00:00,0,0,267,8.78
2023-01-30 15:00:00,0,0,177,99.9
2023-01-30 16:00:00,0,0,61.2,109
2023-01-30 17:00:00,0,0,3.81,70.1
2023-01-30 18:00:00,0,0,0,37.3
2023-01-30 19:00:00,0,0,0,24.7
2023-01-30 20:00:00,0,0,0,-9.21
2023-01-30 21:00:00,0,0,0,-9.24
2023-01-30 22:00:00,0,0,0,-9.21
2023-01-30 23:00:00,0,0,0,-9.21
2023-01-31 00:00:00,0,55.0,0,-9.18
2023-01-31 01:00:00,0,137,0,-8.60
2023-01-31 02:00:00,0,119,0,-1.86
2023-01-31 03:00:00,0,120,0,-5.99
2023-01-31 04:00:00,0,130,0,-8.15
2023-01-31 05:00:00,0,139,0,-8.32
2023-01-31 06:00:00,0,145,0.735,-8.25
2023-01-31 07:00:00,0,187,56.1,-8.30
2023-01-31 08:00:00,0,70.1,170,-8.34
2023-01-31 09:00:00,0,0,256,-8.44
2023-01-31 10:00:00,0,0,296,-8.61
2023-01-31 11:00:00,0,0,294,-8.64
2023-01-31 12:00:00,0,0,245,-8.69
2023-01-31 13:00:00,0,0,229,-8.65
2023-01-31 14:00:00,0,0,222,4.41
2023-01-31 15:00:00,0,0,168,-8.76
2023-01-31 16:00:00,0,0,69.7,-8.63
2023-01-31 17:00:00,0,0,1.03,-8.59
2023-01-31 18:00:00,0,0,0,-8.49
2023-01-31 19:00:00,0,14.7,0,-8.37
2023-01-31 20:00:00,0,175,0,-8.34
2023-01-31 21:00:00,0,166,0,-8.46
2023-01-31 22:00:00,0,154,0,-8.28
2023-01-31 23:00:00,0,147,0,-8.24
2023-02-01 00:00:00,0,134,0,-3.60
2023-02-01 01:00:00,0,130,0,-8.23
2023-02-01 02:00:00,0,122,0,-8.31
2023-02-01 03:00:00,0,122,0,-8.43
2023-02-01 04:00:00,0,127,0,-8.29
2023-02-01 05:00:00,0,139,0,-8.35
2023-02-01 06:00:00,0,143,0,-8.36
2023-02-01 07:00:00,0,146,7.29,-8.29
2023-02-01 08:00:00,0,150,37.2,-8.32
2023-02-01 09:00:00,0,148,117,-8.39
2023-02-01 10:00:00,0,172,152,-7.95
2023-02-01 11:00:00,0,9.68,155,-8.51
2023-02-01 12:00:00,0,0,176,-8.55
2023-02-01 13:00:00,0,0,126,-8.57
2023-02-01 14:00:00,0,0,104,-8.62
2023-02-01 15:00:00,0,0,64,-8.45
2023-02-01 16:00:00,164,0,2.35,-7.81
2023-02-01 17:00:00,243,0,0,-8.43
2023-02-01 18:00:00,233,0,0,-8.42
2023-02-01 19:00:00,188,0,0,-8.42
2023-02-01 20:00:00,173,0,0,-8.39
2023-02-01 21:00:00,177,0,0,-8.29
2023-02-01 22:00:00,156,0,0,-8.40
2023-02-01 23:00:00,146,0,0,-8.33
2023-02-02 00:00:00,142,0,0,-8.38
2023-02-02 01:00:00,133,0,0,-8.29
2023-02-02 02:00:00,126,0,0,-8.32
2023-02-02 03:00:00,126,0,0,-8.27
2023-02-02 04:00:00,129,0,0,-8.44
2023-02-02 05:00:00,140,0,0,-8.46
2023-02-02 06:00:00,150,0,0,-8.27
2023-02-02 07:00:00,160,0,0,95.6
2023-02-02 08:00:00,87.4,0,0,161
2023-02-02 09:00:00,0,0,0,223
2023-02-02 10:00:00,0,0,0,271
2023-02-02 11:00:00,0,0,0,285
2023-02-02 12:00:00,0,0,0,261
2023-02-02 13:00:00,0,0,5.07,122
2023-02-02 14:00:00,0,0,94.7,81.3
2023-02-02 15:00:00,0,0,85.5,73.4
2023-02-02 16:00:00,0,0,63.7,101
2023-02-02 17:00:00,0,0,3.89,65.6
2023-02-02 18:00:00,0,0,0,44.8
2023-02-02 19:00:00,0,0,0,92.4
2023-02-02 20:00:00,0,0,0,65.3
2023-02-02 21:00:00,162,0,0,-7.10
2023-02-02 22:00:00,156,0,0,-7.41
2023-02-02 23:00:00,144,0,0,-7.30
2023-02-03 00:00:00,132,0,0,47.2
2023-02-03 01:00:00,123,0,0,110
2023-02-03 02:00:00,112,0,0,77.5
2023-02-03 03:00:00,38.8,0,0,201
2023-02-03 04:00:00,0,0,0,281
2023-02-03 05:00:00,0,0,0,214
2023-02-03 06:00:00,0,0,0,254
2023-02-03 07:00:00,0,0,0.0102,228
2023-02-03 08:00:00,0,0,1.14,133
2023-02-03 09:00:00,0,11.6,0.182,130
2023-02-03 10:00:00,0,0,0,274
2023-02-03 11:00:00,0,0,0,252
2023-02-03 12:00:00,0,0,0,237
2023-02-03 13:00:00,0,0,0,171
2023-02-03 14:00:00,0,0,0,116
2023-02-03 15:00:00,0,0,0,8.76
2023-02-03 16:00:00,0,0,0,-9.35
2023-02-03 17:00:00,0,0,0,-9.29
2023-02-03 18:00:00,0,0,0,98.5
2023-02-03 19:00:00,0,0,0,155
2023-02-03 20:00:00,0,0,0,108
2023-02-03 21:00:00,0,0,0,147
2023-02-03 22:00:00,0,0,0,129
2023-02-03 23:00:00,0,0,0,162
2023-02-04 00:00:00,0,0,0,166
2023-02-04 01:00:00,0,0,0,123
2023-02-04 02:00:00,0,0,0,118
2023-02-04 03:00:00,0,0,0,162
2023-02-04 04:00:00,0,0,0,205
2023-02-04 05:00:00,0,0,0,117
2023-02-04 06:00:00,0,0,0,46.1
2023-02-04 07:00:00,0,0,0.143,82.1
2023-02-04 08:00:00,0,0,0,146
2023-02-04 09:00:00,0,0,44.5,101
2023-02-04 10:00:00,0,0,105,64.7
2023-02-04 11:00:00,0,0,119,98.2
2023-02-04 12:00:00,0,0,95.3,156
2023-02-04 13:00:00,0,0,112,97.8
2023-02-04 14:00:00,0,0,126,13.7
2023-02-04 15:00:00,0,0,56.0,-9.57
2023-02-04 16:00:00,0,0,18.1,-9.24
2023-02-04 17:00:00,233,0,0,-7.03
2023-02-04 18:00:00,224,0,0,-7.45
2023-02-04 19:00:00,183,0,0,-7.40
2023-02-04 20:00:00,166,0,0,-7.68
2023-02-04 21:00:00,166,0,0,-8.24
2023-02-04 22:00:00,149,0,0,-8.39
2023-02-04 23:00:00,139,0,0,-8.30
2023-02-05 00:00:00,117,0,0,64.3
2023-02-05 01:00:00,111,0,0,107
2023-02-05 02:00:00,105,0,0,106
2023-02-05 03:00:00,112,0,0,105
2023-02-05 04:00:00,0,0,0,160
2023-02-05 05:00:00,0,0,0,164
2023-02-05 06:00:00,0,0,0,198
2023-02-05 07:00:00,0,0,0,189
2023-02-05 08:00:00,0,0,0,242
2023-02-05 09:00:00,0,0,0,251
2023-02-05 10:00:00,0,0,0,182
2023-02-05 11:00:00,0,0,55.1,156
2023-02-05 12:00:00,0,0,78.9,162
2023-02-05 13:00:00,0,0,84,193
2023-02-05 14:00:00,0,0,59.3,207
2023-02-05 15:00:00,0,0,52.4,269
2023-02-05 16:00:00,0,0,0,267
2023-02-05 17:00:00,0,0,0,323
2023-02-05 18:00:00,0,0,0,326
2023-02-05 19:00:00,0,0,0,286
2023-02-05 20:00:00,0,0,0,244
2023-02-05 21:00:00,0,0,0,162
2023-02-05 22:00:00,0,0,0,238
2023-02-05 23:00:00,0,0,0,194
2023-02-06 00:00:00,0,0,0,191
2023-02-06 01:00:00,0,0,0,119
2023-02-06 02:00:00,0,0,0,77.8
2023-02-06 03:00:00,0,0,0,83.1
2023-02-06 04:00:00,0,0,0,129
2023-02-06 05:00:00,0,0,0,100
2023-02-06 06:00:00,0,0,0.0130,104
2023-02-06 07:00:00,0,0,4.40,108
2023-02-06 08:00:00,0,0,24.5,86.9
2023-02-06 09:00:00,0,0,45.3,81.9
2023-02-06 10:00:00,0,0,66.7,161
2023-02-06 11:00:00,0,0,73.3,104
2023-02-06 12:00:00,0,0,79.9,45.7
2023-02-06 13:00:00,0,0,84.7,40.4
2023-02-06 14:00:00,0,0,70.6,61.7
2023-02-06 15:00:00,0,0,57.4,75.2
2023-02-06 16:00:00,0,0,26.0,94.4
2023-02-06 17:00:00,0,0,3.86,56.0
2023-02-06 18:00:00,0,0,0,-9.26
2023-02-06 19:00:00,0,0,0,60.8
2023-02-06 20:00:00,0,0,0,119
2023-02-06 21:00:00,0,0,0,78.2
2023-02-06 22:00:00,88.0,0,0,12.5
2023-02-06 23:00:00,148,0,0,-7.27
2023-02-07 00:00:00,144,0,0,75.4
2023-02-07 01:00:00,126,0,0,128
2023-02-07 02:00:00,115,0,0,131
2023-02-07 03:00:00,4.74,0,0,94.0
2023-02-07 04:00:00,0,0,0,111
2023-02-07 05:00:00,0,0,0,122
2023-02-07 06:00:00,0,0,0,151
2023-02-07 07:00:00,0,0,0.204,160
2023-02-07 08:00:00,0,0,29.9,166
2023-02-07 09:00:00,0,0,101,161
2023-02-07 10:00:00,0,0,163,88.5
2023-02-07 11:00:00,0,0,158,69.5
2023-02-07 12:00:00,0,0,130,94.8
2023-02-07 13:00:00,0,0,116,115
2023-02-07 14:00:00,0,0,120,94.8
2023-02-07 15:00:00,0,0,70.2,65.2
2023-02-07 16:00:00,0,0,34.1,79.4
2023-02-07 17:00:00,0,0,2.81,162
2023-02-07 18:00:00,0,0,0,268
2023-02-07 19:00:00,0,0,0,222
2023-02-07 20:00:00,0,0,0,257
2023-02-07 21:00:00,0,0,0,145
2023-02-07 22:00:00,0,0,0,64.5
2023-02-07 23:00:00,0,0,0,86.1
2023-02-08 00:00:00,0,0,0,88.1
2023-02-08 01:00:00,0,0,0,104
2023-02-08 02:00:00,0,0,0,180
2023-02-08 03:00:00,0,0,0,159
2023-02-08 04:00:00,0,0,0,197
2023-02-08 05:00:00,0,0,0,202
2023-02-08 06:00:00,0,0,0,170
2023-02-08 07:00:00,0,0,4.71,126
2023-02-08 08:00:00,0,0,66.3,54.3
2023-02-08 09:00:00,0,0,111,38.4
2023-02-08 10:00:00,0,0,179,30.2
2023-02-08 11:00:00,0,0,229,58.8
2023-02-08 12:00:00,0,0,208,20.8
2023-02-08 13:00:00,0,0,144,-5.72
2023-02-08 14:00:00,0,0,137,-9.64
2023-02-08 15:00:00,0,0,106,-9.43
2023-02-08 16:00:00,0,0,36.4,-9.52
2023-02-08 17:00:00,0,0,0,-9.38
2023-02-08 18:00:00,121,0,0,-3.59
2023-02-08 19:00:00,171,0,0,-7.40
2023-02-08 20:00:00,155,0,0,-8.47
2023-02-08 21:00:00,150,0,0,-8.35
2023-02-08 22:00:00,127,0,0,-8.38
2023-02-08 23:00:00,132,0,0,-8.37
2023-02-09 00:00:00,154,0,0,-8.34
2023-02-09 01:00:00,139,0,0,-8.40
2023-02-09 02:00:00,130,0,0,-8.31
2023-02-09 03:00:00,126,0,0,-8.29
2023-02-09 04:00:00,129,0,0,-8.35
2023-02-09 05:00:00,149,0,0,-8.34
2023-02-09 06:00:00,157,0,2.48,-8.32
2023-02-09 07:00:00,150,0,24.2,-8.36
2023-02-09 08:00:00,115,0,62.9,-8.33
2023-02-09 09:00:00,142,0,114,-5.83
2023-02-09 10:00:00,18.5,0,178,50.0
2023-02-09 11:00:00,0,0,193,59.6
2023-02-09 12:00:00,0,0,185,66.0
2023-02-09 13:00:00,0,0,133,129
2023-02-09 14:00:00,0,0,136,80.2
2023-02-09 15:00:00,0,0,66.1,50.0
2023-02-09 16:00:00,0,0,18.7,51.7
2023-02-09 17:00:00,204,0,0,40.7
2023-02-09 18:00:00,120,0,0,63.5
2023-02-09 19:00:00,139,0,0,140
2023-02-09 20:00:00,126,0,0,203
2023-02-09 21:00:00,123,0,0,212
2023-02-09 22:00:00,13.2,0,0,156
2023-02-09 23:00:00,0,0,0,7.76
2023-02-10 00:00:00,0,0,0,-9.37
2023-02-10 01:00:00,0,0,0,-9.36
2023-02-10 02:00:00,0,0,0,-9.34
2023-02-10 03:00:00,0.684,0,0,-5.60
2023-02-10 04:00:00,127,0,0,0
2023-02-10 05:00:00,137,0,0,-0.112
2023-02-10 06:00:00,154,0,0,-5.54
2023-02-10 07:00:00,168,0,0.289,-7.27
2023-02-10 08:00:00,168,0,42.6,-7.32
2023-02-10 09:00:00,206,0,71.3,-8.23
2023-02-10 10:00:00,215,0,43.6,-8.44
2023-02-10 11:00:00,135,0,57.2,-7.26
2023-02-10 12:00:00,154,0,46.5,-7.58
2023-02-10 13:00:00,149,0,58.7,-8.52
2023-02-10 14:00:00,147,0,27.8,19.5
2023-02-10 15:00:00,3.25,0,0,255
2023-02-10 16:00:00,0,0,0,80.7
2023-02-10 17:00:00,0,0,0,281
2023-02-10 18:00:00,0,0,0,292
2023-02-10 19:00:00,0,0,0,281
2023-02-10 20:00:00,0,0,0,121
2023-02-10 21:00:00,0,0,0,18.4
2023-02-10 22:00:00,72.4,0,0,-3.81
2023-02-10 23:00:00,156,0,0,-7.19
2023-02-11 00:00:00,147,0,0,-7.30
2023-02-11 01:00:00,135,0,0,-7.33
2023-02-11 02:00:00,127,0,0,-7.40
2023-02-11 03:00:00,127,0,0,-7.30
2023-02-11 04:00:00,128,0,0,-7.34
2023-02-11 05:00:00,154,0,0,-7.35
2023-02-11 06:00:00,162,0,0,-7.28
2023-02-11 07:00:00,173,0,23.1,-8.44
2023-02-11 08:00:00,160,0,102,-8.52
2023-02-11 09:00:00,105,0,106,-5.82
2023-02-11 10:00:00,46.7,0,153,-6.37
2023-02-11 11:00:00,0,0,204,-8.69
2023-02-11 12:00:00,0,0,97.8,-8.69
2023-02-11 13:00:00,0,0,101,-8.64
2023-02-11 14:00:00,0,0,180,8.09
2023-02-11 15:00:00,0,0,140,104
2023-02-11 16:00:00,0,0,64.8,184
2023-02-11 17:00:00,0,0,4.90,384
2023-02-11 18:00:00,0,0,0,394
2023-02-11 19:00:00,0,0,0,355
2023-02-11 20:00:00,0,0,0,330
2023-02-11 21:00:00,0,0,0,312
2023-02-11 22:00:00,0,0,0,297
2023-02-11 23:00:00,0,0,0,275
2023-02-12 00:00:00,0,0,0,252
2023-02-12 01:00:00,0,0,0,232
2023-02-12 02:00:00,0,0,0,263
2023-02-12 03:00:00,0,0,0,243
2023-02-12 04:00:00,0,0,0,165
2023-02-12 05:00:00,0,0,0,169
2023-02-12 06:00:00,0,0,0,161
2023-02-12 07:00:00,0,0,0.711,219
2023-02-12 08:00:00,0,0,15.1,169
2023-02-12 09:00:00,0,0,245,-9.82
2023-02-12 10:00:00,0,0,266,-9.88
2023-02-12 11:00:00,0,0,228,-9.97
2023-02-12 12:00:00,0,0,187,-10.0
2023-02-12 13:00:00,0,0,150,-10.2
2023-02-12 14:00:00,0,0,226,-9.91
2023-02-12 15:00:00,0,0,183,-9.87
2023-02-12 16:00:00,0,0,75.0,-9.63
2023-02-12 17:00:00,0,0,0,202
2023-02-12 18:00:00,0,0,0,234
2023-02-12 19:00:00,0,0,0,178
2023-02-12 20:00:00,0,0,0,174
2023-02-12 21:00:00,0,0,0,169
2023-02-12 22:00:00,0,0,0,131
2023-02-12 23:00:00,0,0,0,105
2023-02-13 00:00:00,0,0,0,97.3
2023-02-13 01:00:00,0,0,0,92.4
2023-02-13 02:00:00,0,0,0,77.4
2023-02-13 03:00:00,0,0,0,77.3
2023-02-13 04:00:00,0,0,0,80.4
2023-02-13 05:00:00,0,0,0,141
2023-02-13 06:00:00,0,0,3.20,77.9
2023-02-13 07:00:00,0,0,53.9,58.2
2023-02-13 08:00:00,0,0,114,60.3
2023-02-13 09:00:00,0,0,165,72.8
2023-02-13 10:00:00,0,0,201,81.2
2023-02-13 11:00:00,0,0,269,-9.82
2023-02-13 12:00:00,0,0,242,-9.87
2023-02-13 13:00:00,0,0,244,-9.92
2023-02-13 14:00:00,0,0,165,-9.93
2023-02-13 15:00:00,0,0,84.3,-9.81
2023-02-13 16:00:00,0,0,26.3,15.1
2023-02-13 17:00:00,0,0,0,109
2023-02-13 18:00:00,0,0,0,71.2
2023-02-13 19:00:00,0,0,0,75.5
2023-02-13 20:00:00,0,0,0,194
2023-02-13 21:00:00,0,0,0,325
2023-02-13 22:00:00,0,0,0,319
2023-02-13 23:00:00,0,0,0,320
2023-02-14 00:00:00,0,0,0,317
2023-02-14 01:00:00,0,0,0,283
2023-02-14 02:00:00,0,0,0,271
2023-02-14 03:00:00,0,0,0,272
2023-02-14 04:00:00,0,0,0,272
2023-02-14 05:00:00,0,0,0,266
2023-02-14 06:00:00,0,0,0,222
2023-02-14 07:00:00,0,0,0,145
2023-02-14 08:00:00,0,0,0,144
2023-02-14 09:00:00,0,0,0,145
2023-02-14 10:00:00,0,0,0,146
2023-02-14 11:00:00,0,0,0,145
2023-02-14 12:00:00,0,0,0,145
2023-02-14 13:00:00,0,0,0,145
2023-02-14 14:00:00,0,0,0,145
2023-02-14 15:00:00,0,0,0,151
2023-02-14 16:00:00,0,0,0,191
2023-02-14 17:00:00,0,0,0,244
2023-02-14 18:00:00,0,0,0,242
2023-02-14 19:00:00,0,0,0,243
2023-02-14 20:00:00,0,0,0,243
2023-02-14 21:00:00,0,0,0,243
2023-02-14 22:00:00,0,0,0,243
2023-02-14 23:00:00,0,0,0,243
2023-02-15 00:00:00,0,0,0,226
2023-02-15 01:00:00,0,0,0,194
2023-02-15 02:00:00,0,0,0,140
2023-02-15 03:00:00,0,0,0,97.3
2023-02-15 04:00:00,0,0,0,89.1
2023-02-15 05:00:00,0,0,0,93.1
2023-02-15 06:00:00,0,0,0,107
2023-02-15 07:00:00,0,0,0,107
2023-02-15 08:00:00,0,0,0,142
2023-02-15 09:00:00,0,0,0,161
2023-02-15 10:00:00,0,0,0,174
2023-02-15 11:00:00,0,0,0,145
2023-02-15 12:00:00,0,0,0,108
2023-02-15 13:00:00,0,0,0,99.3
2023-02-15 14:00:00,0,0,0,339
2023-02-15 15:00:00,0,0,0,339
2023-02-15 16:00:00,0,0,0,338
2023-02-15 17:00:00,0,0,0,339
2023-02-15 18:00:00,0,0,0,286
2023-02-15 19:00:00,0,0,0,271
2023-02-15 20:00:00,0,0,0,255
2023-02-15 21:00:00,0,0,0,159
2023-02-15 22:00:00,0,0,0,127
2023-02-15 23:00:00,0,0,0,182
2023-02-16 00:00:00,0,0,0,106
2023-02-16 01:00:00,0,0,0,106
2023-02-16 02:00:00,0,0,0,96.9
2023-02-16 03:00:00,0,0,0,97.3
2023-02-16 04:00:00,0,0,0,97.3
2023-02-16 05:00:00,0,0,0,139
2023-02-16 06:00:00,0,0,0,194
2023-02-16 07:00:00,0,0,0,199
2023-02-16 08:00:00,0,0,0,219
2023-02-16 09:00:00,0,0,0,191
2023-02-16 10:00:00,0,0,0,174
2023-02-16 11:00:00,0,0,0,156
2023-02-16 12:00:00,0,0,0,135
2023-02-16 13:00:00,0,0,0,107
2023-02-16 14:00:00,0,0,77.9,37.7
2023-02-16 15:00:00,0,0,125,-9.30
2023-02-16 16:00:00,0,0,43.4,206
2023-02-16 17:00:00,0,0,0,294
2023-02-16 18:00:00,0,0,0,154
2023-02-16 19:00:00,0,0,0,149
2023-02-16 20:00:00,0,0,0,153
2023-02-16 21:00:00,0,0,0,129
2023-02-16 22:00:00,0,0,0,124
2023-02-16 23:00:00,0,0,0,85.4
2023-02-17 00:00:00,0,0,0,129
2023-02-17 01:00:00,0,0,0,221
2023-02-17 02:00:00,0,0,0,230
2023-02-17 03:00:00,0,0,0,263
2023-02-17 04:00:00,0,0,0,279
2023-02-17 05:00:00,0,0,0,259
2023-02-17 06:00:00,0,0,0.102,204
2023-02-17 07:00:00,0,0,4.07,221
2023-02-17 08:00:00,0,0,0,130
2023-02-17 09:00:00,0,0,63.7,48.9
2023-02-17 10:00:00,0,0,81.3,-9.30
2023-02-17 11:00:00,0,0,85.6,-9.42
2023-02-17 12:00:00,0,0,73.8,78.9
2023-02-17 13:00:00,0,0,42.5,198
2023-02-17 14:00:00,0,0,70.0,183
2023-02-17 15:00:00,0,0,40.9,133
2023-02-17 16:00:00,0,0,36.7,128
2023-02-17 17:00:00,0,0,5.10,102
2023-02-17 18:00:00,0,0,0,71.6
2023-02-17 19:00:00,0,0,0,43.2
2023-02-17 20:00:00,0,0,0,28.6
2023-02-17 21:00:00,127,0,0,4.80
2023-02-17 22:00:00,172,0,0,-7.30
2023-02-17 23:00:00,158,0,0,-7.30
2023-02-18 00:00:00,152,0,0,-7.26
2023-02-18 01:00:00,140,0,0,-7.71
2023-02-18 02:00:00,131,0,0,-8.28
2023-02-18 03:00:00,127,0,0,-8.33
2023-02-18 04:00:00,129,0,0,-8.36
2023-02-18 05:00:00,150,0,0,-8.31
2023-02-18 06:00:00,162,0,1.67,-8.28
2023-02-18 07:00:00,162,0,17.9,-8.45
2023-02-18 08:00:00,176,0,43.6,-8.36
2023-02-18 09:00:00,110,0,152,-8.36
2023-02-18 10:00:00,0,0,316,-8.48
2023-02-18 11:00:00,0,0,325,-8.52
2023-02-18 12:00:00,0,0,318,-8.46
2023-02-18 13:00:00,0,0,295,-8.82
2023-02-18 14:00:00,0,0,210,76.5
2023-02-18 15:00:00,0,0,123,111
2023-02-18 16:00:00,0,0,49.9,112
2023-02-18 17:00:00,0,0,5.84,117
2023-02-18 18:00:00,117,0,0,82.6
2023-02-18 19:00:00,182,0,0,102
2023-02-18 20:00:00,202,0,0,57.6
2023-02-18 21:00:00,189,0,0,53.4
2023-02-18 22:00:00,173,0,0,50.3
2023-02-18 23:00:00,129,0,0,78.1
2023-02-19 00:00:00,130,0,0,84.3
2023-02-19 01:00:00,45.6,0,0,122
2023-02-19 02:00:00,0,0,0,224
2023-02-19 03:00:00,0,0,0,240
2023-02-19 04:00:00,0,0,0,243
2023-02-19 05:00:00,0,0,0,237
2023-02-19 06:00:00,0,0,0,221
2023-02-19 07:00:00,0,0,0.900,233
2023-02-19 08:00:00,0,0,1.82,178
2023-02-19 09:00:00,0,0,1.98,179
2023-02-19 10:00:00,0,0,3.37,209
2023-02-19 11:00:00,0,0,0.0808,159
2023-02-19 12:00:00,0,0,0,152
2023-02-19 13:00:00,0,0,0,173
2023-02-19 14:00:00,0,0,0,193
2023-02-19 15:00:00,0,0,0,174
2023-02-19 16:00:00,0,0,0,149
2023-02-19 17:00:00,0,0,0,198
2023-02-19 18:00:00,0,0,0,202
2023-02-19 19:00:00,0,0,0,193
2023-02-19 20:00:00,0,0,0,194
2023-02-19 21:00:00,0,0,0,202
2023-02-19 22:00:00,0,0,0,259
2023-02-19 23:00:00,0,0,0,262
2023-02-20 00:00:00,0,0,0,161
2023-02-20 01:00:00,0,0,0,97.9
2023-02-20 02:00:00,0,0,0,97.4
2023-02-20 03:00:00,0,0,0,98.0
2023-02-20 04:00:00,0,0,0,97.3
2023-02-20 05:00:00,0,0,0,99.7
2023-02-20 06:00:00,0,0,1.03,101
2023-02-20 07:00:00,0,0,20.4,76.6
2023-02-20 08:00:00,0,0,127,-9.28
2023-02-20 09:00:00,0,0,128,-9.32
2023-02-20 10:00:00,0,0,128,-9.32
2023-02-20 11:00:00,0,0,246,-9.48
2023-02-20 12:00:00,0,0,223,-8.88
2023-02-20 13:00:00,0,0,236,-8.65
2023-02-20 14:00:00,0,0,247,-8.43
2023-02-20 15:00:00,0,0,179,-8.48
2023-02-20 16:00:00,0,0,75.0,-8.25
2023-02-20 17:00:00,0,0,2.11,144
2023-02-20 18:00:00,0,0,0,230
2023-02-20 19:00:00,0,0,0,274
2023-02-20 20:00:00,0,0,0,267
2023-02-20 21:00:00,0,0,0,191
2023-02-20 22:00:00,0,0,0,159
2023-02-20 23:00:00,0,0,0,101
2023-02-21 00:00:00,0,0,0,87.6
2023-02-21 01:00:00,0,0,0,127
2023-02-21 02:00:00,0,0,0,189
2023-02-21 03:00:00,0,0,0,194
2023-02-21 04:00:00,0,0,0,194
2023-02-21 05:00:00,0,0,0,204
2023-02-21 06:00:00,0,0,2.21,241
2023-02-21 07:00:00,0,0,0.388,214
2023-02-21 08:00:00,0,0,160,109
2023-02-21 09:00:00,0,0,170,-9.63
2023-02-21 10:00:00,0,0,176,-9.52
2023-02-21 11:00:00,0,0,191,-9.53
2023-02-21 12:00:00,0,0,178,-9.66
2023-02-21 13:00:00,0,0,114,-9.45
