step,wall_time,ep_rew_mean,relative_seconds,relative_time
2592000,1749631070.2762036,-0.05697476863861084,2916.645882129669,0:48:36.645882
2604000,1749631083.8501086,-0.05914789065718651,2930.219787120819,0:48:50.219787
2616000,1749631097.1627047,-0.05680736154317856,2943.5323832035065,0:49:03.532383
2628000,1749631110.760532,-0.054303690791130066,2957.1302103996277,0:49:17.130210
2640000,1749631124.3948667,-0.07945630699396133,2970.7645452022552,0:49:30.764545
2652000,1749631138.09633,-0.0572672002017498,2984.466008424759,0:49:44.466008
2664000,1749631151.6137903,-0.054677579551935196,2997.983468770981,0:49:57.983469
2676000,1749631165.394946,-0.05691900849342346,3011.764624595642,0:50:11.764625
2688000,1749631178.936373,-0.054524268954992294,3025.306051492691,0:50:25.306051
2700000,1749631192.4587226,-0.08906053006649017,3038.8284010887146,0:50:38.828401
2712000,1749631206.0532317,-0.058093901723623276,3052.4229102134705,0:50:52.422910
2724000,1749631219.4930964,-0.05579159036278725,3065.862774848938,0:51:05.862775
2736000,1749631232.8270614,-0.056623879820108414,3079.196739912033,0:51:19.196740
2748000,1749631246.1734703,-0.10479772835969925,3092.543148756027,0:51:32.543149
2760000,1749631259.943263,-0.0570395402610302,3106.3129415512085,0:51:46.312942
2772000,1749631273.2226186,-0.05488146096467972,3119.592297077179,0:51:59.592297
2784000,1749631286.7312644,-0.07202021777629852,3133.100942850113,0:52:13.100943
2796000,1749631300.018877,-0.056765418499708176,3146.3885555267334,0:52:26.388556
2808000,1749631313.7926774,-0.05281960964202881,3160.162355899811,0:52:40.162356
2820000,1749631327.0204687,-0.05575095862150192,3173.3901472091675,0:52:53.390147
2832000,1749631340.3345807,-0.05455503985285759,3186.704259157181,0:53:06.704259
2844000,1749631353.775734,-0.05662617087364197,3200.1454124450684,0:53:20.145412
2856000,1749631366.9622202,-0.053463321179151535,3213.33189868927,0:53:33.331899
2868000,1749631380.5586298,-0.05647137016057968,3226.92830824852,0:53:46.928308
2880000,1749631393.630631,-0.07131020724773407,3240.0003094673157,0:54:00.000309
2892000,1749631406.8489008,-0.055760789662599564,3253.2185792922974,0:54:13.218579
2904000,1749631420.2654681,-0.06636037677526474,3266.6351466178894,0:54:26.635147
2916000,1749631433.1586325,-0.055959828197956085,3279.5283110141754,0:54:39.528311
2928000,1749631446.723295,-0.05320524051785469,3293.092973470688,0:54:53.092973
2940000,1749631459.9410346,-0.05670497938990593,3306.3107130527496,0:55:06.310713
2952000,1749631473.5193548,-0.05480245128273964,3319.889033317566,0:55:19.889033
2964000,1749631487.1436713,-0.05591221898794174,3333.5133497714996,0:55:33.513350
2976000,1749631500.8356938,-0.05416518822312355,3347.2053723335266,0:55:47.205372
2988000,1749631514.9647634,-0.0521976500749588,3361.3344419002533,0:56:01.334442
3000000,1749631528.916452,-0.05465051159262657,3375.286130428314,0:56:15.286130
3012000,1749631542.3686285,-0.05747697874903679,3388.7383069992065,0:56:28.738307
3024000,1749631556.0459208,-0.056957781314849854,3402.415599346161,0:56:42.415599
3036000,1749631569.6147606,-0.053022898733615875,3415.984439134598,0:56:55.984439
3048000,1749631582.9922073,-0.05592343956232071,3429.3618857860565,0:57:09.361886
3060000,1749631597.016303,-0.05436773970723152,3443.3859815597534,0:57:23.385982
3072000,1749631610.4146345,-0.05528628081083298,3456.7843129634857,0:57:36.784313
3084000,1749631624.0428205,-0.09883403033018112,3470.4124989509583,0:57:50.412499
3096000,1749631637.5802767,-0.05511349067091942,3483.949955224991,0:58:03.949955
3108000,1749631651.0335195,-0.06102893874049187,3497.403198003769,0:58:17.403198
3120000,1749631664.5279639,-0.05503816902637482,3510.8976423740387,0:58:30.897642
3132000,1749631678.2511208,-0.05404302105307579,3524.620799303055,0:58:44.620799
3144000,1749631691.7141862,-0.05379734933376312,3538.0838646888733,0:58:58.083865
3156000,1749631705.240439,-0.06279069185256958,3551.6101174354553,0:59:11.610117
3168000,1749631719.0270739,-0.05690034106373787,3565.396752357483,0:59:25.396752
3180000,1749631732.4444814,-0.05404508858919144,3578.8141598701477,0:59:38.814160
